timestamp,hour,day_of_week,weather_code,prev_density,location,vehicle_density
2024-01-01T06:30:00,6,0,0,5.7621673140121255,zone2,1.7204002539545336
2024-01-01T06:30:00,6,0,2,4.97546981531997,zone3,1.8035770740754504
2024-01-01T06:30:00,6,0,3,19.93827998182752,zone4,19.303113431967496
2024-01-01T07:00:00,7,0,3,28.71524499591432,zone1,28.871494214942395
2024-01-01T07:00:00,7,0,2,24.726555666300815,zone2,26.25770525272699
2024-01-01T07:00:00,7,0,3,35.69419371882641,zone3,26.448804293615492
2024-01-01T07:00:00,7,0,0,23.615151192205936,zone4,27.244466076383254
2024-01-01T07:30:00,7,0,2,23.861938411851913,zone1,22.203399287485485
2024-01-01T07:30:00,7,0,0,41.32702213660462,zone2,42.13794174961407
2024-01-01T07:30:00,7,0,2,20.138047865839567,zone3,28.89233526804868
2024-01-01T07:30:00,7,0,0,39.77489101353632,zone4,33.77915991326466
2024-01-01T08:00:00,8,0,2,42.55335389515011,zone1,36.299298216668475
2024-01-01T08:00:00,8,0,3,46.22243168036287,zone2,43.36233064177312
2024-01-01T08:00:00,8,0,3,38.113375881295944,zone3,35.06206729226664
2024-01-01T08:00:00,8,0,1,40.80489194367182,zone4,39.28380104905441
2024-01-01T08:30:00,8,0,0,29.27542235934279,zone1,32.90590757529803
2024-01-01T08:30:00,8,0,1,40.09637091463047,zone2,37.62048206744994
2024-01-01T08:30:00,8,0,1,22.430477612915684,zone3,27.719114397535677
2024-01-01T08:30:00,8,0,0,47.05810209700236,zone4,50.111716931945196
2024-01-01T09:00:00,9,0,1,51.36817300871229,zone1,56.56745138975325
2024-01-01T09:00:00,9,0,0,57.23424129854021,zone2,57.1727909569214
2024-01-01T09:00:00,9,0,2,50.240015671636655,zone3,52.43669807061157
2024-01-01T09:00:00,9,0,1,59.83818326582676,zone4,52.447448568899205
2024-01-01T09:30:00,9,0,3,61.06190383975564,zone1,52.21657333969562
2024-01-01T09:30:00,9,0,3,40.91517109651063,zone2,52.74378676435037
2024-01-01T09:30:00,9,0,3,45.72898452531501,zone3,46.922982531462736
2024-01-01T09:30:00,9,0,3,48.19978733521603,zone4,54.17960069474032
2024-01-01T10:00:00,10,0,1,50.14286561689506,zone1,57.50235766186229
2024-01-01T10:00:00,10,0,3,70.45020136870875,zone2,63.87297884565338
2024-01-01T10:00:00,10,0,2,57.54837165157982,zone3,60.829034466443964
2024-01-01T10:00:00,10,0,0,67.26132960225509,zone4,64.37887655660843
2024-01-01T10:30:00,10,0,0,63.43156481418958,zone1,62.972979126972575
2024-01-01T10:30:00,10,0,1,83.64830912297859,zone2,73.35616698272199
2024-01-01T10:30:00,10,0,2,79.34119271978355,zone3,73.10973732139958
2024-01-01T10:30:00,10,0,1,53.432473084207764,zone4,58.589035791361155
2024-01-01T11:00:00,11,0,3,87.07383568743066,zone1,93.83938699144511
2024-01-01T11:00:00,11,0,3,88.6767295872113,zone2,73.0192494392014
2024-01-01T11:00:00,11,0,3,64.18103336332416,zone3,72.07617596330118
2024-01-01T11:00:00,11,0,3,88.94039096969497,zone4,89.16017208092104
2024-01-01T11:30:00,11,0,3,64.88850019133682,zone1,69.1629830502511
2024-01-01T11:30:00,11,0,2,63.8239689654669,zone2,62.03555695973147
2024-01-01T11:30:00,11,0,1,73.68889271983646,zone3,81.56606552747672
2024-01-01T11:30:00,11,0,1,72.78125845847202,zone4,69.80538809072796
2024-01-01T12:00:00,12,0,0,79.34864389038795,zone1,88.80264445238387
2024-01-01T12:00:00,12,0,3,80.67248856840324,zone2,80.05277636043658
2024-01-01T12:00:00,12,0,3,75.07284807976552,zone3,75.17617469282743
2024-01-01T12:00:00,12,0,0,71.235998755937,zone4,69.2550288205891
2024-01-01T12:30:00,12,0,3,84.42039489497442,zone1,84.70917406329212
2024-01-01T12:30:00,12,0,2,75.51558742640312,zone2,68.3179754484353
2024-01-01T12:30:00,12,0,0,80.45114429763557,zone3,80.48503101434785
2024-01-01T12:30:00,12,0,2,82.35546239929454,zone4,82.42883552031809
2024-01-01T13:00:00,13,0,3,80.11899145089762,zone1,83.37631190072683
2024-01-01T13:00:00,13,0,1,94.53476536192936,zone2,89.01080879941678
2024-01-01T13:00:00,13,0,2,69.92712747083849,zone3,71.60855218130658
2024-01-01T13:00:00,13,0,2,81.48431183204774,zone4,86.2500372596797
2024-01-01T13:30:00,13,0,3,84.65258985867165,zone1,82.22253313692393
2024-01-01T13:30:00,13,0,3,73.33275144303003,zone2,80.99592012638747
2024-01-01T13:30:00,13,0,3,76.86686704027326,zone3,80.0749813564682
2024-01-01T13:30:00,13,0,1,86.36425242107386,zone4,79.9132692888434
2024-01-01T14:00:00,14,0,3,71.12074359149103,zone1,70.77967884364256
2024-01-01T14:00:00,14,0,0,75.02687226684799,zone2,73.24722375971109
2024-01-01T14:00:00,14,0,3,81.99506560271894,zone3,77.7705186159631
2024-01-01T14:00:00,14,0,1,89.14912982132081,zone4,83.98002805989903
2024-01-01T14:30:00,14,0,1,77.2896399750123,zone1,80.80165383241503
2024-01-01T14:30:00,14,0,3,56.976955849958635,zone2,60.97333895126938
2024-01-01T14:30:00,14,0,0,85.44894722715632,zone3,88.69619978960812
2024-01-01T14:30:00,14,0,3,77.55326385929052,zone4,79.54546501806696
2024-01-01T15:00:00,15,0,0,68.88225251299531,zone1,75.14995067458261
2024-01-01T15:00:00,15,0,1,43.25795329204672,zone2,51.354657337824406
2024-01-01T15:00:00,15,0,3,81.99493950411652,zone3,78.3881914616828
2024-01-01T15:00:00,15,0,1,83.4441665448542,zone4,76.64625860474231
2024-01-01T15:30:00,15,0,1,62.536303652035116,zone1,60.7520637373629
2024-01-01T15:30:00,15,0,2,80.91600006322257,zone2,73.35762332720464
2024-01-01T15:30:00,15,0,3,70.01449653356772,zone3,67.90466985541961
2024-01-01T15:30:00,15,0,0,85.44828528754849,zone4,82.73193344343039
2024-01-01T16:00:00,16,0,3,76.03797856032469,zone1,75.66986903352863
2024-01-01T16:00:00,16,0,2,62.55842453768963,zone2,69.90149903496281
2024-01-01T16:00:00,16,0,3,54.91298208410291,zone3,53.82149052432723
2024-01-01T16:00:00,16,0,2,74.05081483317613,zone4,73.32440881516234
2024-01-01T16:30:00,16,0,0,66.7597551985432,zone1,69.52446688137938
2024-01-01T16:30:00,16,0,0,65.41868848479355,zone2,71.0968109427325
2024-01-01T16:30:00,16,0,0,76.71051546054903,zone3,80.12542323031211
2024-01-01T16:30:00,16,0,2,78.10946484813903,zone4,68.18032963643178
2024-01-01T17:00:00,17,0,3,65.8487241135898,zone1,68.67164363467897
2024-01-01T17:00:00,17,0,1,57.811722835938205,zone2,56.304172207613156
2024-01-01T17:00:00,17,0,1,47.27253502404457,zone3,48.029816486144135
2024-01-01T17:00:00,17,0,2,47.51566705296799,zone4,44.99324812871317
2024-01-01T17:30:00,17,0,1,48.68080682086347,zone1,57.837499644679745
2024-01-01T17:30:00,17,0,0,35.84118206025635,zone2,47.47543633918451
2024-01-01T17:30:00,17,0,3,61.54944302492346,zone3,57.47567970996354
2024-01-01T17:30:00,17,0,3,62.71981379459073,zone4,62.69117665947459
2024-01-01T18:00:00,18,0,2,46.300725512358255,zone1,44.36690250936773
2024-01-01T18:00:00,18,0,1,56.837120139168945,zone2,51.708062430678986
2024-01-01T18:00:00,18,0,2,63.571080681065844,zone3,56.09718065352263
2024-01-01T18:00:00,18,0,0,36.06843938950176,zone4,41.13086402457137
2024-01-01T18:30:00,18,0,3,27.150506868554444,zone1,30.686985360950413
2024-01-01T18:30:00,18,0,1,45.60546137311902,zone2,42.09755181171963
2024-01-01T18:30:00,18,0,1,44.59732256447104,zone3,38.47015940726155
2024-01-01T18:30:00,18,0,1,34.28595660140832,zone4,27.436449281276282
2024-01-01T19:00:00,19,0,2,21.75382249322754,zone1,18.79186356930837
2024-01-01T19:00:00,19,0,0,29.63318601699922,zone2,22.63932856039136
2024-01-01T19:00:00,19,0,1,29.226422408863414,zone3,24.483864574536536
2024-01-01T19:00:00,19,0,3,18.440685209516232,zone4,23.068215570434294
2024-01-01T19:30:00,19,0,0,19.475283810277627,zone1,21.45710634847232
2024-01-01T19:30:00,19,0,3,39.99946093855802,zone2,33.51127411012978
2024-01-01T19:30:00,19,0,0,39.4902271468392,zone3,33.1285016607392
2024-01-01T19:30:00,19,0,0,31.741607048293986,zone4,32.27498552670328
2024-01-01T20:00:00,20,0,2,16.914297518267844,zone1,20.608936540095407
2024-01-01T20:00:00,20,0,1,11.77141192013309,zone2,3.679198274554733
2024-01-01T20:00:00,20,0,0,6.061758795870887,zone3,6.089312232429348
2024-01-01T20:00:00,20,0,3,16.054806740528072,zone4,10.404626904262111
2024-01-01T20:30:00,20,0,2,13.494268398355793,zone1,10.217880147114936
2024-01-01T20:30:00,20,0,2,15.931442795375238,zone2,16.40803308833504
2024-01-01T20:30:00,20,0,3,12.543678379103728,zone3,12.00329337834409
2024-01-01T20:30:00,20,0,0,6.302623693040586,zone4,0.0
2024-01-01T21:00:00,21,0,1,5.91045088984327,zone1,13.526536728427107
2024-01-01T21:00:00,21,0,2,10.656644415952947,zone2,9.992655824233731
2024-01-01T21:00:00,21,0,3,18.97861853663036,zone3,16.20339761290098
2024-01-01T21:00:00,21,0,2,8.14144934054671,zone4,13.62699115836178
2024-01-01T21:30:00,21,0,0,24.396626105888664,zone1,29.156840072801113
2024-01-01T21:30:00,21,0,2,42.832064601721974,zone2,33.270373414172354
2024-01-01T21:30:00,21,0,1,13.224896925981163,zone3,16.44551659626847
2024-01-01T21:30:00,21,0,1,16.898805143336325,zone4,13.956955805385398
2024-01-01T22:00:00,22,0,1,6.875198627601474,zone1,6.6760437625144915
2024-01-01T22:00:00,22,0,3,16.474235122106684,zone2,9.07372454646643
2024-01-01T22:00:00,22,0,2,13.978212058491213,zone3,13.533823875222996
2024-01-01T22:00:00,22,0,2,0.7960053549093691,zone4,4.082638958094874
2024-01-01T22:30:00,22,0,3,23.489065805257894,zone1,18.202094329169093
2024-01-01T22:30:00,22,0,2,10.166395139558317,zone2,7.958614181746537
2024-01-01T22:30:00,22,0,1,13.850980753065983,zone3,14.929944038753156
2024-01-01T22:30:00,22,0,3,8.83618756870856,zone4,3.718655595018718
2024-01-01T23:00:00,23,0,0,17.48302461845086,zone1,25.061936938402646
2024-01-01T23:00:00,23,0,3,10.4912139312919,zone2,11.876118374447975
2024-01-01T23:00:00,23,0,2,0.0,zone3,0.0
2024-01-01T23:00:00,23,0,3,11.289923309441397,zone4,11.589115105341387
2024-01-01T23:30:00,23,0,2,5.9057796408600005,zone1,2.951315125205716
2024-01-01T23:30:00,23,0,0,15.678253052115242,zone2,13.24976266627455
2024-01-01T23:30:00,23,0,3,12.787159564688654,zone3,12.73682541659743
2024-01-01T23:30:00,23,0,3,0.0,zone4,3.238619072913143
2024-01-02T00:00:00,0,1,0,15.610457967205221,zone1,19.967872193874534
2024-01-02T00:00:00,0,1,3,22.130134018745053,zone2,17.806811964581712
2024-01-02T00:00:00,0,1,2,2.271324072505341,zone3,3.52485504268195
2024-01-02T00:00:00,0,1,2,22.357824983527756,zone4,15.047243180888255
2024-01-02T00:30:00,0,1,0,12.381497454921204,zone1,4.7735846479279775
2024-01-02T00:30:00,0,1,2,0.0,zone2,0.0
2024-01-02T00:30:00,0,1,1,18.91595567578678,zone3,16.872659394361122
2024-01-02T00:30:00,0,1,0,0.0,zone4,3.3738486620732537
2024-01-02T01:00:00,1,1,3,5.74132499289204,zone1,9.778285867465575
2024-01-02T01:00:00,1,1,0,12.77498637155362,zone2,16.23477473060943
2024-01-02T01:00:00,1,1,0,7.2665764535140625,zone3,10.73599341205704
2024-01-02T01:00:00,1,1,0,1.176205490827419,zone4,3.711957040730982
2024-01-02T01:30:00,1,1,2,1.9385566322139063,zone1,13.239243562189628
2024-01-02T01:30:00,1,1,3,4.208395702652168,zone2,4.126541312719606
2024-01-02T01:30:00,1,1,3,4.285039860516058,zone3,0.0
2024-01-02T01:30:00,1,1,0,4.236361236508386,zone4,9.437558405313752
2024-01-02T02:00:00,2,1,3,7.201176855946671,zone1,7.121212766101518
2024-01-02T02:00:00,2,1,2,10.703271599000002,zone2,6.713243746107742
2024-01-02T02:00:00,2,1,1,14.445231303093998,zone3,15.308615138316618
2024-01-02T02:00:00,2,1,2,5.912416945408523,zone4,4.450568579674468
2024-01-02T02:30:00,2,1,0,2.358697116186214,zone1,10.433609852601746
2024-01-02T02:30:00,2,1,3,2.185834248227456,zone2,8.182907020889267
2024-01-02T02:30:00,2,1,0,6.389439852956957,zone3,11.379626272071551
2024-01-02T02:30:00,2,1,3,35.77704207202777,zone4,22.418655991409253
2024-01-02T03:00:00,3,1,2,9.069243429339465,zone1,13.450198564108373
2024-01-02T03:00:00,3,1,3,12.376577028525586,zone2,14.31161721582396
2024-01-02T03:00:00,3,1,2,0.3253288031047181,zone3,4.097048308545112
2024-01-02T03:00:00,3,1,0,8.3301730090445,zone4,4.82459205755611
2024-01-02T03:30:00,3,1,0,6.900332410856967,zone1,9.86106895258977
2024-01-02T03:30:00,3,1,0,31.821799806979712,zone2,27.91726174643125
2024-01-02T03:30:00,3,1,1,32.567039948383936,zone3,25.240824267511385
2024-01-02T03:30:00,3,1,2,7.521219536982709,zone4,10.277764691092562
2024-01-02T04:00:00,4,1,1,11.805926256368325,zone1,13.032304111972413
2024-01-02T04:00:00,4,1,0,19.97290426640708,zone2,16.25205803230103
2024-01-02T04:00:00,4,1,3,3.6969606175028478,zone3,8.761683846199864
2024-01-02T04:00:00,4,1,2,8.284709028648635,zone4,7.951500186832867
2024-01-02T04:30:00,4,1,2,15.882537731145705,zone1,10.613330622721104
2024-01-02T04:30:00,4,1,0,1.8977280289903922,zone2,1.3951121942293057
2024-01-02T04:30:00,4,1,1,19.992083666322937,zone3,10.069704513139538
2024-01-02T04:30:00,4,1,0,22.969327641609343,zone4,10.372983269788454
2024-01-02T05:00:00,5,1,3,17.084872614071937,zone1,20.315214686393844
2024-01-02T05:00:00,5,1,1,5.910290261269447,zone2,0.4411666289406746
2024-01-02T05:00:00,5,1,1,22.136541485295776,zone3,15.545709018073737
2024-01-02T05:00:00,5,1,1,13.681882023528626,zone4,10.71626564000421
2024-01-02T05:30:00,5,1,0,14.174051176867133,zone1,16.05862033604873
2024-01-02T05:30:00,5,1,0,10.874672376072963,zone2,17.941690847338606
2024-01-02T05:30:00,5,1,3,0.9841706325361586,zone3,0.0
2024-01-02T05:30:00,5,1,2,2.666351420092377,zone4,0.7504854494096325
2024-01-02T06:00:00,6,1,2,0.0,zone1,2.310411797008105
2024-01-02T06:00:00,6,1,0,5.451996371834655,zone2,0.0
2024-01-02T06:00:00,6,1,1,8.71285183238308,zone3,12.228182303190975
2024-01-02T06:00:00,6,1,1,12.288808238889242,zone4,12.087073233304391
2024-01-02T06:30:00,6,1,3,0.0,zone1,6.555552669043214
2024-01-02T06:30:00,6,1,1,18.827476798265725,zone2,17.51762392257745
2024-01-02T06:30:00,6,1,0,31.93799686316521,zone3,32.26015127249741
2024-01-02T06:30:00,6,1,1,0.0,zone4,3.025455133949335
2024-01-02T07:00:00,7,1,3,33.34554266455247,zone1,42.77711939851241
2024-01-02T07:00:00,7,1,2,22.916118921031778,zone2,22.245060116456774
2024-01-02T07:00:00,7,1,2,28.160019376333803,zone3,29.117205321328278
2024-01-02T07:00:00,7,1,0,50.94695686707263,zone4,44.631219850466834
2024-01-02T07:30:00,7,1,2,31.79902936117787,zone1,29.727500000870158
2024-01-02T07:30:00,7,1,2,33.653802000086564,zone2,29.18886946282836
2024-01-02T07:30:00,7,1,3,20.796306012388666,zone3,21.947997359879295
2024-01-02T07:30:00,7,1,3,40.51779669423702,zone4,44.380477142800316
2024-01-02T08:00:00,8,1,0,38.41724936782758,zone1,45.32262777489184
2024-01-02T08:00:00,8,1,3,42.23960597671793,zone2,38.93389514088103
2024-01-02T08:00:00,8,1,2,37.98639951290399,zone3,33.656561369067575
2024-01-02T08:00:00,8,1,2,49.14913408524806,zone4,50.20960597847545
2024-01-02T08:30:00,8,1,0,51.15248846786539,zone1,45.43591879123398
2024-01-02T08:30:00,8,1,0,62.001439094882095,zone2,68.98060918640266
2024-01-02T08:30:00,8,1,2,47.15609242810242,zone3,40.83027467904717
2024-01-02T08:30:00,8,1,3,50.625936751236786,zone4,46.67315415970635
2024-01-02T09:00:00,9,1,1,45.22544078978854,zone1,44.58470996770338
2024-01-02T09:00:00,9,1,3,48.550382130838216,zone2,40.0674978869258
2024-01-02T09:00:00,9,1,3,56.033993381197554,zone3,47.68193518534173
2024-01-02T09:00:00,9,1,2,57.48777303484676,zone4,55.40839453006682
2024-01-02T09:30:00,9,1,2,56.851516980749395,zone1,53.502777528722724
2024-01-02T09:30:00,9,1,2,53.12841728553052,zone2,45.3489297602744
2024-01-02T09:30:00,9,1,2,55.57766544803943,zone3,52.215019301143734
2024-01-02T09:30:00,9,1,2,57.82962243696157,zone4,59.56735749507777
2024-01-02T10:00:00,10,1,3,73.66641803886439,zone1,70.11680641003919
2024-01-02T10:00:00,10,1,3,82.1104319414766,zone2,77.84126984553674
2024-01-02T10:00:00,10,1,1,55.89812836626661,zone3,59.57160638444737
2024-01-02T10:00:00,10,1,2,55.182293834361246,zone4,62.26091630877873
2024-01-02T10:30:00,10,1,0,70.53429554362899,zone1,72.63116013073082
2024-01-02T10:30:00,10,1,3,59.7684913274653,zone2,62.160903161766676
2024-01-02T10:30:00,10,1,0,81.56344350516979,zone3,72.24951792945643
2024-01-02T10:30:00,10,1,2,81.38760997763028,zone4,79.86917782636017
2024-01-02T11:00:00,11,1,2,47.108233359475854,zone1,49.82526894426434
2024-01-02T11:00:00,11,1,1,88.22915161721843,zone2,79.49434785388871
2024-01-02T11:00:00,11,1,1,57.955470293151095,zone3,62.02111204345195
2024-01-02T11:00:00,11,1,1,84.7503396089568,zone4,80.05945813821018
2024-01-02T11:30:00,11,1,1,94.83835262537929,zone1,84.34372897800564
2024-01-02T11:30:00,11,1,0,91.88500704996058,zone2,81.33252042635777
2024-01-02T11:30:00,11,1,1,72.63318792656851,zone3,72.95617336845513
2024-01-02T11:30:00,11,1,0,72.71035654391781,zone4,74.90681652279557
2024-01-02T12:00:00,12,1,1,76.29264073370783,zone1,74.85875631589916
2024-01-02T12:00:00,12,1,2,75.05163735032652,zone2,78.88462008694546
2024-01-02T12:00:00,12,1,1,74.82814658964121,zone3,68.95809948744481
2024-01-02T12:00:00,12,1,3,78.67041914274559,zone4,75.65319627804429
2024-01-02T12:30:00,12,1,0,87.42744347726048,zone1,82.54379976110988
2024-01-02T12:30:00,12,1,2,82.65096390994304,zone2,76.05060041697722
2024-01-02T12:30:00,12,1,2,73.69426094977108,zone3,73.42063399321151
2024-01-02T12:30:00,12,1,0,69.41721269291793,zone4,71.55792126573728
2024-01-02T13:00:00,13,1,0,72.60719415360109,zone1,68.11490178402124
2024-01-02T13:00:00,13,1,3,94.88098924879651,zone2,91.37574874013563
2024-01-02T13:00:00,13,1,1,68.40642145256342,zone3,70.42785529003174
2024-01-02T13:00:00,13,1,0,73.22572302729309,zone4,69.73381865099645
2024-01-02T13:30:00,13,1,3,74.16322039584662,zone1,69.62144364979002
2024-01-02T13:30:00,13,1,3,92.70480995954485,zone2,90.66776760417181
2024-01-02T13:30:00,13,1,2,70.87505832767133,zone3,70.31047901575147
2024-01-02T13:30:00,13,1,0,77.3727702580531,zone4,75.86315241077678
2024-01-02T14:00:00,14,1,0,63.58069067131502,zone1,70.84554403241002
2024-01-02T14:00:00,14,1,0,90.33443700347985,zone2,81.97377039671115
2024-01-02T14:00:00,14,1,0,72.56888907486882,zone3,88.03691875753302
2024-01-02T14:00:00,14,1,3,72.09017526609645,zone4,68.8699556342752
2024-01-02T14:30:00,14,1,3,78.1329215826312,zone1,83.50573295315418
2024-01-02T14:30:00,14,1,1,80.38968119205683,zone2,85.20568653434496
2024-01-02T14:30:00,14,1,3,76.19072646180854,zone3,82.25713850321252
2024-01-02T14:30:00,14,1,1,80.40741943095063,zone4,81.82838356835357
2024-01-02T15:00:00,15,1,2,87.41883733176122,zone1,81.80725827491605
2024-01-02T15:00:00,15,1,3,76.69345626961425,zone2,75.26490179654446
2024-01-02T15:00:00,15,1,3,78.98551842303644,zone3,74.82794648195592
2024-01-02T15:00:00,15,1,1,57.61484958712413,zone4,60.04318724408169
2024-01-02T15:30:00,15,1,3,89.4494572845886,zone1,88.86503669299812
2024-01-02T15:30:00,15,1,3,70.43911804718596,zone2,70.40748973613874
2024-01-02T15:30:00,15,1,1,74.55498120488184,zone3,78.11818755657747
2024-01-02T15:30:00,15,1,1,73.91729642335102,zone4,76.08787941682513
2024-01-02T16:00:00,16,1,3,64.43203708043393,zone1,71.55577534500598
2024-01-02T16:00:00,16,1,3,72.11509688559521,zone2,71.64809631560416
2024-01-02T16:00:00,16,1,0,51.24955865572076,zone3,54.00562391922967
2024-01-02T16:00:00,16,1,0,79.77474744487935,zone4,77.24765267381878
2024-01-02T16:30:00,16,1,0,77.35912017570449,zone1,73.95294116918858
2024-01-02T16:30:00,16,1,1,56.401821654645154,zone2,55.940588236332296
2024-01-02T16:30:00,16,1,0,67.77251235409159,zone3,70.54530818379519
2024-01-02T16:30:00,16,1,2,79.0197256597575,zone4,72.41690412187646
2024-01-02T17:00:00,17,1,1,67.57370179731159,zone1,60.177090370089765
2024-01-02T17:00:00,17,1,3,53.766701732342106,zone2,49.87771825134644
2024-01-02T17:00:00,17,1,3,68.17285808993886,zone3,62.73571479502067
2024-01-02T17:00:00,17,1,1,61.030727524328846,zone4,57.246952660589606
2024-01-02T17:30:00,17,1,1,53.619954449478016,zone1,50.03732631837983
2024-01-02T17:30:00,17,1,2,69.49609689341104,zone2,53.66424180353916
2024-01-02T17:30:00,17,1,2,52.94001885720251,zone3,44.50023958348417
2024-01-02T17:30:00,17,1,1,69.16821384975555,zone4,65.94021553133337
2024-01-02T18:00:00,18,1,0,53.49257248554704,zone1,49.06706283385547
2024-01-02T18:00:00,18,1,3,31.384315704624377,zone2,31.276495387858716
2024-01-02T18:00:00,18,1,2,46.45020533029884,zone3,44.767242890101706
2024-01-02T18:00:00,18,1,1,47.9822578179797,zone4,44.534304257979905
2024-01-02T18:30:00,18,1,1,42.30637177150434,zone1,42.880144574481385
2024-01-02T18:30:00,18,1,2,38.6425796605396,zone2,38.36241899289505
2024-01-02T18:30:00,18,1,2,36.00353444188387,zone3,35.84090116001398
2024-01-02T18:30:00,18,1,1,19.614305137229053,zone4,25.52759293808484
2024-01-02T19:00:00,19,1,3,32.90566316800396,zone1,30.238416901205014
2024-01-02T19:00:00,19,1,2,18.06985526938565,zone2,23.05830622887082
2024-01-02T19:00:00,19,1,2,31.690875704231985,zone3,24.105970323899058
2024-01-02T19:00:00,19,1,3,18.535601388964473,zone4,26.216197469828533
2024-01-02T19:30:00,19,1,3,43.41337346877376,zone1,45.37125846719863
2024-01-02T19:30:00,19,1,0,29.81707665795895,zone2,32.73040229941
2024-01-02T19:30:00,19,1,1,25.279071327606577,zone3,26.57985802355805
2024-01-02T19:30:00,19,1,0,33.967070666337484,zone4,35.760389849836216
2024-01-02T20:00:00,20,1,0,18.47769515149364,zone1,22.263054690008087
2024-01-02T20:00:00,20,1,0,3.391163061380281,zone2,8.531209001528978
2024-01-02T20:00:00,20,1,2,23.283732468858584,zone3,7.445145239139308
2024-01-02T20:00:00,20,1,1,8.07460322208202,zone4,3.0700248428720593
2024-01-02T20:30:00,20,1,3,6.098309662823648,zone1,8.115935583069982
2024-01-02T20:30:00,20,1,3,19.64988429940321,zone2,18.690098840634217
2024-01-02T20:30:00,20,1,3,4.399034582691084,zone3,0.0
