timestamp,hour,day_of_week,zone_id,historical_avg_occupancy,occupancy_rate,availability_label
2024-01-01T03:30:00,3,0,zone1,0.43570405188174527,0.43159290459252175,Tersedia
2024-01-01T03:30:00,3,0,zone2,0.2236021231179235,0.24552981061597662,Tersedia
2024-01-01T03:30:00,3,0,zone3,0.09763620596831044,0.08782488215921105,Tersedia
2024-01-01T03:30:00,3,0,zone4,0.31406589838378046,0.2292514459298709,Tersedia
2024-01-01T04:00:00,4,0,zone1,0.5514565046015872,0.47270437633044193,Tersedia
2024-01-01T04:00:00,4,0,zone2,0.21133028461279704,0.17866754413669234,Tersedia
2024-01-01T04:00:00,4,0,zone3,0.4740396871322117,0.4994184472649378,Tersedia
2024-01-01T04:00:00,4,0,zone4,0.3668410243187255,0.34637951170858317,Tersedia
2024-01-01T04:30:00,4,0,zone1,0.3667931711010436,0.24514862106448904,Tersedia
2024-01-01T04:30:00,4,0,zone2,0.09549494912824723,0.1830281410707698,Tersedia
2024-01-01T04:30:00,4,0,zone3,0.49045167884247637,0.39347623454426767,Tersedia
2024-01-01T04:30:00,4,0,zone4,0.25439976045977375,0.18408873820759253,Tersedia
2024-01-01T05:00:00,5,0,zone1,0.297069615640579,0.31504221512433156,Tersedia
2024-01-01T05:00:00,5,0,zone2,0.23892978602737142,0.23097356065966176,Tersedia
2024-01-01T05:00:00,5,0,zone3,0.3486379147053823,0.3423505258927468,Tersedia
2024-01-01T05:00:00,5,0,zone4,0.10789632700768124,0.0,Tersedia
2024-01-01T05:30:00,5,0,zone1,0.2697978566794793,0.18393952538662467,Tersedia
2024-01-01T05:30:00,5,0,zone2,0.0,0.0,Tersedia
2024-01-01T05:30:00,5,0,zone3,0.32358468232366183,0.26984959408255416,Tersedia
2024-01-01T05:30:00,5,0,zone4,0.14368998058339102,0.17665327441774215,Tersedia
2024-01-01T06:00:00,6,0,zone1,0.4698242326900357,0.5000109408721682,Tersedia
2024-01-01T06:00:00,6,0,zone2,0.2600497705458639,0.19018213248249266,Tersedia
2024-01-01T06:00:00,6,0,zone3,0.3722863730505864,0.2447133740196458,Tersedia
2024-01-01T06:00:00,6,0,zone4,0.40264784054689856,0.35974950365051667,Tersedia
2024-01-01T06:30:00,6,0,zone1,0.39716466586751326,0.433938315032492,Tersedia
2024-01-01T06:30:00,6,0,zone2,0.3248714745859935,0.3437827541587723,Tersedia
2024-01-01T06:30:00,6,0,zone3,0.15074613919872862,0.19439430000717278,Tersedia
2024-01-01T06:30:00,6,0,zone4,0.5128851957688961,0.5643023480353748,Tersedia
2024-01-01T07:00:00,7,0,zone1,0.31571023729547854,0.32888214572558944,Tersedia
2024-01-01T07:00:00,7,0,zone2,0.5003434685876522,0.48777386576208037,Tersedia
2024-01-01T07:00:00,7,0,zone3,0.14105325851081033,0.011788091379984322,Tersedia
2024-01-01T07:00:00,7,0,zone4,0.4631180534236763,0.4720636666458937,Tersedia
2024-01-01T07:30:00,7,0,zone1,0.016529177739718747,0.0,Tersedia
2024-01-01T07:30:00,7,0,zone2,0.3821937460577502,0.34768077013661747,Tersedia
2024-01-01T07:30:00,7,0,zone3,0.3203299660480452,0.3757401641833964,Tersedia
2024-01-01T07:30:00,7,0,zone4,0.5399209365412841,0.5346062255870747,Tersedia
2024-01-01T08:00:00,8,0,zone1,0.8206567928524815,0.8224152066032988,Hampir Penuh
2024-01-01T08:00:00,8,0,zone2,0.8563119554408272,0.8481470110935688,Hampir Penuh
2024-01-01T08:00:00,8,0,zone3,0.9266670887667372,0.8989360789780553,Hampir Penuh
2024-01-01T08:00:00,8,0,zone4,0.8898183071722781,0.9050182121784778,Penuh
2024-01-01T08:30:00,8,0,zone1,0.8588948971130282,0.8786496142265467,Hampir Penuh
2024-01-01T08:30:00,8,0,zone2,0.7564371989308057,0.777274100890382,Hampir Penuh
2024-01-01T08:30:00,8,0,zone3,1.0,0.8767040679545357,Hampir Penuh
2024-01-01T08:30:00,8,0,zone4,0.7969245664427681,0.769890186635609,Hampir Penuh
2024-01-01T09:00:00,9,0,zone1,1.0,0.9735323936545521,Penuh
2024-01-01T09:00:00,9,0,zone2,0.9174425514145744,0.8151736944460801,Hampir Penuh
2024-01-01T09:00:00,9,0,zone3,0.8467824409198367,0.8576485627086328,Hampir Penuh
2024-01-01T09:00:00,9,0,zone4,0.9838443180055733,0.956984100755384,Penuh
2024-01-01T09:30:00,9,0,zone1,0.7419678269255727,0.7370504363087176,Tersedia
2024-01-01T09:30:00,9,0,zone2,0.9371823732817566,0.9340778493089924,Penuh
2024-01-01T09:30:00,9,0,zone3,0.9884109563231934,0.9398843661401973,Penuh
2024-01-01T09:30:00,9,0,zone4,0.9026205995774135,0.9077758415896439,Penuh
2024-01-01T10:00:00,10,0,zone1,1.0,1.0,Penuh
2024-01-01T10:00:00,10,0,zone2,0.7130532751367644,0.7085662283738385,Tersedia
2024-01-01T10:00:00,10,0,zone3,0.8522013929578477,0.833885329259452,Hampir Penuh
2024-01-01T10:00:00,10,0,zone4,0.8286854250698511,0.7978317096809211,Hampir Penuh
2024-01-01T10:30:00,10,0,zone1,0.6927558611793964,0.7335046719880556,Tersedia
2024-01-01T10:30:00,10,0,zone2,0.8127608767150454,0.7922898549682391,Hampir Penuh
2024-01-01T10:30:00,10,0,zone3,0.8280182554894603,0.8434210274927619,Hampir Penuh
2024-01-01T10:30:00,10,0,zone4,1.0,0.907388882263679,Penuh
2024-01-01T11:00:00,11,0,zone1,0.8114236015572327,0.7502592359382981,Hampir Penuh
2024-01-01T11:00:00,11,0,zone2,0.94307341355593,0.9898661360564199,Penuh
2024-01-01T11:00:00,11,0,zone3,0.9681454993998015,0.9655816161880062,Penuh
2024-01-01T11:00:00,11,0,zone4,0.9734121407872715,1.0,Penuh
2024-01-01T11:30:00,11,0,zone1,0.9551630392831788,0.8876966840839705,Hampir Penuh
2024-01-01T11:30:00,11,0,zone2,0.8520971058980849,0.8836857945155591,Hampir Penuh
2024-01-01T11:30:00,11,0,zone3,0.7126826563893393,0.7827286542190088,Hampir Penuh
2024-01-01T11:30:00,11,0,zone4,0.7616109730187341,0.8202579759602511,Hampir Penuh
2024-01-01T12:00:00,12,0,zone1,0.899005896426077,0.9599491130390713,Penuh
2024-01-01T12:00:00,12,0,zone2,0.9282679326086278,0.8594581903012435,Hampir Penuh
2024-01-01T12:00:00,12,0,zone3,0.8430681555191807,0.7607306039604806,Hampir Penuh
2024-01-01T12:00:00,12,0,zone4,0.9046087324760361,0.911130455927498,Penuh
2024-01-01T12:30:00,12,0,zone1,0.6930924509600742,0.7701397560879476,Hampir Penuh
2024-01-01T12:30:00,12,0,zone2,0.5790832509555458,0.6236982092877363,Tersedia
2024-01-01T12:30:00,12,0,zone3,0.8481446761514767,0.8309492034545866,Hampir Penuh
2024-01-01T12:30:00,12,0,zone4,0.8378283400328124,0.878700566717607,Hampir Penuh
2024-01-01T13:00:00,13,0,zone1,0.9122162580559152,0.8901219128819687,Hampir Penuh
2024-01-01T13:00:00,13,0,zone2,0.6552484712746537,0.7630326062767867,Hampir Penuh
2024-01-01T13:00:00,13,0,zone3,0.9525718620111608,1.0,Penuh
2024-01-01T13:00:00,13,0,zone4,0.9430410515851102,0.8890272074682971,Hampir Penuh
2024-01-01T13:30:00,13,0,zone1,1.0,0.921492663796625,Penuh
2024-01-01T13:30:00,13,0,zone2,1.0,0.9850550391076494,Penuh
2024-01-01T13:30:00,13,0,zone3,0.8456339225740086,0.8528828824176065,Hampir Penuh
2024-01-01T13:30:00,13,0,zone4,0.6521563857118957,0.6870347313408762,Tersedia
2024-01-01T14:00:00,14,0,zone1,0.848971288410824,0.8405135737363,Hampir Penuh
2024-01-01T14:00:00,14,0,zone2,0.9348735597582084,0.8582276529114162,Hampir Penuh
2024-01-01T14:00:00,14,0,zone3,0.7907578566994317,0.8183386583424319,Hampir Penuh
2024-01-01T14:00:00,14,0,zone4,0.6843518574086982,0.6791346371257609,Tersedia
2024-01-01T14:30:00,14,0,zone1,0.6625669579930048,0.7609313992220517,Hampir Penuh
2024-01-01T14:30:00,14,0,zone2,1.0,0.9900338940160934,Penuh
2024-01-01T14:30:00,14,0,zone3,0.5733659449761811,0.5869413463744433,Tersedia
2024-01-01T14:30:00,14,0,zone4,0.727387868090581,0.7388386615300866,Tersedia
2024-01-01T15:00:00,15,0,zone1,0.7378564959477449,0.7072063611612459,Tersedia
2024-01-01T15:00:00,15,0,zone2,1.0,0.9028664357735136,Penuh
2024-01-01T15:00:00,15,0,zone3,0.7524614231049646,0.7397148810938572,Tersedia
2024-01-01T15:00:00,15,0,zone4,0.6917705253603349,0.6376902502939407,Tersedia
2024-01-01T15:30:00,15,0,zone1,0.9165745461423478,0.8740232487109888,Hampir Penuh
2024-01-01T15:30:00,15,0,zone2,0.9937803559652442,1.0,Penuh
2024-01-01T15:30:00,15,0,zone3,0.866226770561408,0.8551749754407081,Hampir Penuh
2024-01-01T15:30:00,15,0,zone4,0.7531020252742394,0.7656237078237451,Hampir Penuh
2024-01-01T16:00:00,16,0,zone1,0.7818821674630237,0.7325327283192811,Tersedia
2024-01-01T16:00:00,16,0,zone2,0.6637802884184657,0.7368946426303057,Tersedia
2024-01-01T16:00:00,16,0,zone3,0.739152840237703,0.7045049862661416,Tersedia
2024-01-01T16:00:00,16,0,zone4,1.0,0.9944886580266229,Penuh
2024-01-01T16:30:00,16,0,zone1,0.8362980534305547,0.8826278506212916,Hampir Penuh
2024-01-01T16:30:00,16,0,zone2,0.8932396589639723,0.8027455583648886,Hampir Penuh
2024-01-01T16:30:00,16,0,zone3,0.9090314439100957,0.9880797653907205,Penuh
2024-01-01T16:30:00,16,0,zone4,0.5324360526313193,0.5982859674908254,Tersedia
2024-01-01T17:00:00,17,0,zone1,0.7482331810742116,0.7737023432006414,Hampir Penuh
2024-01-01T17:00:00,17,0,zone2,1.0,1.0,Penuh
2024-01-01T17:00:00,17,0,zone3,1.0,0.9623859413936922,Penuh
2024-01-01T17:00:00,17,0,zone4,0.9141927960370194,0.9207738539541546,Penuh
2024-01-01T17:30:00,17,0,zone1,0.730363433149535,0.752793425754358,Hampir Penuh
2024-01-01T17:30:00,17,0,zone2,0.726171332340421,0.7742166543436315,Hampir Penuh
2024-01-01T17:30:00,17,0,zone3,0.9662571463994383,1.0,Penuh
2024-01-01T17:30:00,17,0,zone4,0.72563364164657,0.6708652439855124,Tersedia
2024-01-01T18:00:00,18,0,zone1,0.5629977133552322,0.552768782280876,Tersedia
2024-01-01T18:00:00,18,0,zone2,0.5028618109457145,0.5054824110311803,Tersedia
2024-01-01T18:00:00,18,0,zone3,0.16291432656814142,0.1592148277563709,Tersedia
2024-01-01T18:00:00,18,0,zone4,0.5654040281424455,0.5963331804231399,Tersedia
2024-01-01T18:30:00,18,0,zone1,0.2620357198252985,0.2217824996408782,Tersedia
2024-01-01T18:30:00,18,0,zone2,0.4083149223980273,0.3163805122566429,Tersedia
2024-01-01T18:30:00,18,0,zone3,0.0,0.03232031174103922,Tersedia
2024-01-01T18:30:00,18,0,zone4,0.20164770866167306,0.21029140869670068,Tersedia
2024-01-01T19:00:00,19,0,zone1,0.26037323757280384,0.22731981968006745,Tersedia
2024-01-01T19:00:00,19,0,zone2,0.23503541989800747,0.18246572815658602,Tersedia
2024-01-01T19:00:00,19,0,zone3,0.29373040701987185,0.2589804204831195,Tersedia
2024-01-01T19:00:00,19,0,zone4,0.19582935570419302,0.13090813399599047,Tersedia
2024-01-01T19:30:00,19,0,zone1,0.25552530936649803,0.22866486666600083,Tersedia
2024-01-01T19:30:00,19,0,zone2,0.5059659354081958,0.5207802164566038,Tersedia
2024-01-01T19:30:00,19,0,zone3,0.41776622876405756,0.42767721949739873,Tersedia
2024-01-01T19:30:00,19,0,zone4,0.2960551871209368,0.33458102620016095,Tersedia
2024-01-01T20:00:00,20,0,zone1,0.22184344546001522,0.21560014207896405,Tersedia
2024-01-01T20:00:00,20,0,zone2,0.2209057901092924,0.28833446774947674,Tersedia
2024-01-01T20:00:00,20,0,zone3,0.0,0.0160372992599479,Tersedia
2024-01-01T20:00:00,20,0,zone4,0.16852603540358835,0.11263751760065441,Tersedia
2024-01-01T20:30:00,20,0,zone1,0.14660734663277114,0.24208418165374695,Tersedia
2024-01-01T20:30:00,20,0,zone2,0.16673114377404807,0.19634381084729602,Tersedia
2024-01-01T20:30:00,20,0,zone3,0.18673644285175472,0.21284427258538657,Tersedia
2024-01-01T20:30:00,20,0,zone4,0.20066740372146213,0.2439089234335004,Tersedia
2024-01-01T21:00:00,21,0,zone1,0.17525532484705025,0.1490057893587373,Tersedia
2024-01-01T21:00:00,21,0,zone2,0.5525314374423456,0.513052499617262,Tersedia
2024-01-01T21:00:00,21,0,zone3,0.6260521903087235,0.5944616776225621,Tersedia
2024-01-01T21:00:00,21,0,zone4,0.5821864889425745,0.5780629999036238,Tersedia
2024-01-01T21:30:00,21,0,zone1,0.08656317339525904,0.17295344138744073,Tersedia
2024-01-01T21:30:00,21,0,zone2,0.291746018317193,0.25909655295033884,Tersedia
2024-01-01T21:30:00,21,0,zone3,0.4160243227564549,0.4553942721633226,Tersedia
2024-01-01T21:30:00,21,0,zone4,0.22744774643257748,0.26618906222613503,Tersedia
2024-01-01T22:00:00,22,0,zone1,0.34819751108875013,0.39423281512825237,Tersedia
2024-01-01T22:00:00,22,0,zone2,0.1825313821724862,0.1759284212213172,Tersedia
2024-01-01T22:00:00,22,0,zone3,0.1267341966834178,0.0658188363356626,Tersedia
2024-01-01T22:00:00,22,0,zone4,0.24060059329344274,0.2562423124658981,Tersedia
2024-01-01T22:30:00,22,0,zone1,0.3685404667642343,0.4096781680288802,Tersedia
2024-01-01T22:30:00,22,0,zone2,0.5834885910702963,0.41057746243796617,Tersedia
2024-01-01T22:30:00,22,0,zone3,0.18318936690466947,0.2619247265409816,Tersedia
2024-01-01T22:30:00,22,0,zone4,0.5712198181429772,0.49275903579372904,Tersedia
2024-01-01T23:00:00,23,0,zone1,0.300450899154324,0.3174050262278844,Tersedia
2024-01-01T23:00:00,23,0,zone2,0.6530779596334113,0.5541942669324431,Tersedia
2024-01-01T23:00:00,23,0,zone3,0.12688770210272643,0.14251652322212421,Tersedia
2024-01-01T23:00:00,23,0,zone4,0.13160540195063447,0.09365119378142772,Tersedia
2024-01-01T23:30:00,23,0,zone1,0.3552766659177825,0.34661442942187554,Tersedia
2024-01-01T23:30:00,23,0,zone2,0.23171660812973288,0.20748856118464323,Tersedia
2024-01-01T23:30:00,23,0,zone3,0.10843733308917658,0.08651091492189542,Tersedia
2024-01-01T23:30:00,23,0,zone4,0.38666986263332664,0.3526996524834941,Tersedia
2024-01-02T00:00:00,0,1,zone1,0.1964582706840058,0.24903706597990202,Tersedia
2024-01-02T00:00:00,0,1,zone2,0.4629906803745909,0.5286560700473634,Tersedia
2024-01-02T00:00:00,0,1,zone3,0.03919788075630492,0.061885882175578194,Tersedia
2024-01-02T00:00:00,0,1,zone4,0.021922173076462867,0.0640843870327805,Tersedia
2024-01-02T00:30:00,0,1,zone1,0.3349897500023855,0.28392003093563434,Tersedia
2024-01-02T00:30:00,0,1,zone2,0.4779814750797141,0.47621136720191126,Tersedia
2024-01-02T00:30:00,0,1,zone3,0.12913788866723352,0.15641783772904283,Tersedia
2024-01-02T00:30:00,0,1,zone4,0.37621285173465924,0.39818222132354725,Tersedia
2024-01-02T01:00:00,1,1,zone1,0.3247313967202949,0.28700530662122076,Tersedia
2024-01-02T01:00:00,1,1,zone2,0.5399902340178042,0.47519756505821487,Tersedia
2024-01-02T01:00:00,1,1,zone3,0.4157027989799298,0.47901354744212155,Tersedia
2024-01-02T01:00:00,1,1,zone4,0.4290064169668764,0.4202604016891788,Tersedia
2024-01-02T01:30:00,1,1,zone1,0.21307655199282316,0.18179375626730504,Tersedia
2024-01-02T01:30:00,1,1,zone2,0.15354239763706762,0.11413395900142947,Tersedia
2024-01-02T01:30:00,1,1,zone3,0.5024551654667264,0.46588649515671365,Tersedia
2024-01-02T01:30:00,1,1,zone4,0.19273559876960755,0.3548570065974166,Tersedia
2024-01-02T02:00:00,2,1,zone1,0.03378738191320215,0.061592527181728474,Tersedia
2024-01-02T02:00:00,2,1,zone2,0.4866504330521151,0.48852199291932685,Tersedia
2024-01-02T02:00:00,2,1,zone3,0.5352702769288057,0.47334850395333106,Tersedia
2024-01-02T02:00:00,2,1,zone4,0.26460564600251896,0.23489811133984073,Tersedia
2024-01-02T02:30:00,2,1,zone1,0.28342027237163514,0.22771567686111105,Tersedia
2024-01-02T02:30:00,2,1,zone2,0.3830267998390769,0.40333495504557426,Tersedia
2024-01-02T02:30:00,2,1,zone3,0.08108443207125533,0.0863895800605998,Tersedia
2024-01-02T02:30:00,2,1,zone4,0.31669956714789305,0.33561418549675515,Tersedia
2024-01-02T03:00:00,3,1,zone1,0.12196682723889286,0.10983862726896454,Tersedia
2024-01-02T03:00:00,3,1,zone2,0.17582193192871332,0.17849751379487475,Tersedia
2024-01-02T03:00:00,3,1,zone3,0.05280505952225278,0.0005180113616680693,Tersedia
2024-01-02T03:00:00,3,1,zone4,0.10868934762235835,0.1496961165486647,Tersedia
2024-01-02T03:30:00,3,1,zone1,0.07860622732756234,0.09474821781460496,Tersedia
2024-01-02T03:30:00,3,1,zone2,0.16795900544863554,0.2931565236462309,Tersedia
2024-01-02T03:30:00,3,1,zone3,0.1249132685168342,0.1561786701075512,Tersedia
2024-01-02T03:30:00,3,1,zone4,0.24991934626240814,0.15680001317027864,Tersedia
2024-01-02T04:00:00,4,1,zone1,0.3866733420155245,0.46949477818054863,Tersedia
2024-01-02T04:00:00,4,1,zone2,0.3305235309709017,0.25350393894237133,Tersedia
2024-01-02T04:00:00,4,1,zone3,0.18762154748592036,0.2111465773209832,Tersedia
2024-01-02T04:00:00,4,1,zone4,0.12197084346213134,0.15007179971031942,Tersedia
2024-01-02T04:30:00,4,1,zone1,0.18240084848829283,0.16405231528725095,Tersedia
2024-01-02T04:30:00,4,1,zone2,0.0556746989931213,0.0,Tersedia
2024-01-02T04:30:00,4,1,zone3,0.2233196006864634,0.1976076237503589,Tersedia
2024-01-02T04:30:00,4,1,zone4,0.6316752803929739,0.6206455121415322,Tersedia
2024-01-02T05:00:00,5,1,zone1,0.2974967509626013,0.21035041037956884,Tersedia
2024-01-02T05:00:00,5,1,zone2,0.4641145254465749,0.4357349442747829,Tersedia
2024-01-02T05:00:00,5,1,zone3,0.4612619634894752,0.42861060610644885,Tersedia
2024-01-02T05:00:00,5,1,zone4,0.24682397078979307,0.19586590021059952,Tersedia
2024-01-02T05:30:00,5,1,zone1,0.0,0.042513593568616725,Tersedia
2024-01-02T05:30:00,5,1,zone2,0.3904397563285957,0.3015549693837211,Tersedia
2024-01-02T05:30:00,5,1,zone3,0.4946753548734333,0.5336354296355024,Tersedia
2024-01-02T05:30:00,5,1,zone4,0.5010716806576164,0.4960589875911163,Tersedia
2024-01-02T06:00:00,6,1,zone1,0.23256570781674824,0.19034629960855004,Tersedia
2024-01-02T06:00:00,6,1,zone2,0.6002375403558159,0.4719879172395174,Tersedia
2024-01-02T06:00:00,6,1,zone3,0.48229120864744174,0.5126228527841875,Tersedia
2024-01-02T06:00:00,6,1,zone4,0.10620818504286783,0.13794403588769924,Tersedia
2024-01-02T06:30:00,6,1,zone1,0.36955407771607457,0.3626220716369658,Tersedia
2024-01-02T06:30:00,6,1,zone2,0.3747918812353365,0.40001856581742373,Tersedia
2024-01-02T06:30:00,6,1,zone3,0.42597946917454366,0.3745323098178489,Tersedia
2024-01-02T06:30:00,6,1,zone4,0.6077317570825366,0.4706197631943628,Tersedia
2024-01-02T07:00:00,7,1,zone1,0.291728762261214,0.2621210465725754,Tersedia
2024-01-02T07:00:00,7,1,zone2,0.23046984743913923,0.23565421860710056,Tersedia
2024-01-02T07:00:00,7,1,zone3,0.30893252087042394,0.27405976802264154,Tersedia
2024-01-02T07:00:00,7,1,zone4,0.2928407244812643,0.2785217795401436,Tersedia
2024-01-02T07:30:00,7,1,zone1,0.3460248948374883,0.36670855196279545,Tersedia
2024-01-02T07:30:00,7,1,zone2,0.1464055457535643,0.15742433260417016,Tersedia
2024-01-02T07:30:00,7,1,zone3,0.26263055925796147,0.26626722606695435,Tersedia
2024-01-02T07:30:00,7,1,zone4,0.30853210392811026,0.32211292217385995,Tersedia
2024-01-02T08:00:00,8,1,zone1,0.9829598942841862,0.9362806136410433,Penuh
2024-01-02T08:00:00,8,1,zone2,0.9960414543804512,0.9595432872754193,Penuh
2024-01-02T08:00:00,8,1,zone3,0.840918609990322,0.8126852348785452,Hampir Penuh
2024-01-02T08:00:00,8,1,zone4,0.9163813298117641,0.909880232585671,Penuh
2024-01-02T08:30:00,8,1,zone1,0.9081024017512916,0.9631306876561572,Penuh
2024-01-02T08:30:00,8,1,zone2,0.5807078206458802,0.5174899434747037,Tersedia
2024-01-02T08:30:00,8,1,zone3,0.6848515666499648,0.7974894795931226,Hampir Penuh
2024-01-02T08:30:00,8,1,zone4,1.0,0.9949902485979042,Penuh
2024-01-02T09:00:00,9,1,zone1,0.8485803092355757,0.9435648818216333,Penuh
2024-01-02T09:00:00,9,1,zone2,1.0,1.0,Penuh
2024-01-02T09:00:00,9,1,zone3,1.0,1.0,Penuh
2024-01-02T09:00:00,9,1,zone4,0.7091901378078297,0.6921798552311668,Tersedia
2024-01-02T09:30:00,9,1,zone1,1.0,0.9974598026125014,Penuh
2024-01-02T09:30:00,9,1,zone2,0.8005512871647107,0.7934443930626394,Hampir Penuh
2024-01-02T09:30:00,9,1,zone3,0.8528385193644408,0.8123166692349996,Hampir Penuh
2024-01-02T09:30:00,9,1,zone4,0.8976840681352595,0.9214675332699191,Penuh
2024-01-02T10:00:00,10,1,zone1,0.9843305470644295,1.0,Penuh
2024-01-02T10:00:00,10,1,zone2,1.0,1.0,Penuh
2024-01-02T10:00:00,10,1,zone3,0.6677908416019654,0.7309543907402929,Tersedia
2024-01-02T10:00:00,10,1,zone4,1.0,1.0,Penuh
2024-01-02T10:30:00,10,1,zone1,0.857289849465584,0.8201569514206628,Hampir Penuh
2024-01-02T10:30:00,10,1,zone2,0.8568569916478794,0.9103746049563076,Penuh
2024-01-02T10:30:00,10,1,zone3,0.9916756094171231,1.0,Penuh
2024-01-02T10:30:00,10,1,zone4,0.7558294948794468,0.7665299889708267,Hampir Penuh
2024-01-02T11:00:00,11,1,zone1,0.5042498046631088,0.5962662564791823,Tersedia
2024-01-02T11:00:00,11,1,zone2,0.8489500625129901,0.9303004906769148,Penuh
2024-01-02T11:00:00,11,1,zone3,0.9164129123035776,0.9365791582430215,Penuh
2024-01-02T11:00:00,11,1,zone4,0.8624542057684894,0.8930487678707277,Hampir Penuh
2024-01-02T11:30:00,11,1,zone1,0.9925422222271681,1.0,Penuh
2024-01-02T11:30:00,11,1,zone2,1.0,0.9652618980399346,Penuh
2024-01-02T11:30:00,11,1,zone3,0.5580574800837196,0.5680639072342326,Tersedia
2024-01-02T11:30:00,11,1,zone4,0.6912855099389261,0.6770193224012048,Tersedia
2024-01-02T12:00:00,12,1,zone1,0.7724546648943541,0.7907892667790462,Hampir Penuh
2024-01-02T12:00:00,12,1,zone2,0.930587989036854,0.9967741764684221,Penuh
2024-01-02T12:00:00,12,1,zone3,0.6807232882284997,0.6858134732712804,Tersedia
2024-01-02T12:00:00,12,1,zone4,1.0,0.9736129601946255,Penuh
2024-01-02T12:30:00,12,1,zone1,0.4653055524639679,0.536812510001085,Tersedia
2024-01-02T12:30:00,12,1,zone2,0.7845524726535726,0.9122631089929463,Penuh
2024-01-02T12:30:00,12,1,zone3,0.8310145515159553,0.8415954734120823,Hampir Penuh
2024-01-02T12:30:00,12,1,zone4,0.932235409000387,0.8573250773618922,Hampir Penuh
2024-01-02T13:00:00,13,1,zone1,0.990707069650233,1.0,Penuh
2024-01-02T13:00:00,13,1,zone2,0.7369712228540094,0.7743958699498252,Hampir Penuh
2024-01-02T13:00:00,13,1,zone3,1.0,1.0,Penuh
2024-01-02T13:00:00,13,1,zone4,0.5558829656440145,0.5831890743104596,Tersedia
2024-01-02T13:30:00,13,1,zone1,1.0,0.9895173326223047,Penuh
2024-01-02T13:30:00,13,1,zone2,0.8616860968788448,0.9312921799247317,Penuh
2024-01-02T13:30:00,13,1,zone3,0.8774683389271103,1.0,Penuh
2024-01-02T13:30:00,13,1,zone4,0.8435502911376257,0.8853208518995598,Hampir Penuh
2024-01-02T14:00:00,14,1,zone1,0.8322857421749145,0.8276915200025399,Hampir Penuh
2024-01-02T14:00:00,14,1,zone2,0.769906004768568,0.7371554203320251,Tersedia
2024-01-02T14:00:00,14,1,zone3,1.0,0.9789031659946233,Penuh
2024-01-02T14:00:00,14,1,zone4,0.928979773408059,0.8278726202301357,Hampir Penuh
2024-01-02T14:30:00,14,1,zone1,1.0,1.0,Penuh
2024-01-02T14:30:00,14,1,zone2,0.9565974287517877,1.0,Penuh
2024-01-02T14:30:00,14,1,zone3,0.843668631751002,0.8131863893520811,Hampir Penuh
2024-01-02T14:30:00,14,1,zone4,1.0,1.0,Penuh
2024-01-02T15:00:00,15,1,zone1,0.8557226212726281,0.8516684582479314,Hampir Penuh
